pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Common	White	chrY	3800001	3850000	0.0111645320727782	760	829	74253	229747
Common	White	chrY	3850001	3900000	0.0088534561164165	726	623	70368	220032
Common	White	chrY	3900001	3950000	0.0072544880060076	729	512	70577	221023
Common	White	chrY	3950001	4000000	0.006723959576669	782	507	75402	237398
Common	White	chrY	4000001	4050000	0.0077483403619927	1026	768	99118	311282
Common	White	chrY	4050001	4100000	0.0069415589177034	839	568	81826	253774
Common	White	chrY	4100001	4150000	0.0116376294728938	605	682	58603	183397
Common	White	chrY	4150001	4200000	0.0180658687865816	606	1034	57235	185165
Common	White	chrY	4200001	4250000	0.0089465035603432	1071	931	104063	324337
Common	White	chrY	4250001	4300000	0.0206430533897675	140	278	13467	42533
Common	White	chrY	4300001	4350000	0.0068642745709828	303	198	28845	92355
Common	White	chrY	4350001	4400000	0.0055633990918456	1351	729	131035	409365
Common	White	chrY	4400001	4450000	0.0091624157461435	842	749	81747	255053
Common	White	chrY	4450001	4500000	0.0086913215307007	1275	1082	124492	385508
Common	White	chrY	4500001	4550000	0.012292118582791	884	1054	85746	267854
Common	White	chrY	4550001	4600000	0.0067522567292027	1000	659	97597	302403
Common	White	chrY	4600001	4650000	0.011523522193621	1111	1249	108387	336013
Common	White	chrY	4650001	4700000	0.0162545629864315	749	1180	72595	227005
Common	White	chrY	4700001	4750000	0.0189939160112776	558	1024	53912	169288
Common	White	chrY	4750001	4800000	0.0143062783744878	467	646	45155	141645
Common	White	chrY	4800001	4850000	0.0126868966046716	540	661	52101	163899
Common	White	chrY	4850001	4900000	0.01592727689399	540	834	52363	163637
Common	White	chrY	4900001	4950000	0.0169494453851204	601	981	57878	182522
Common	White	chrY	4950001	5000000	0.0131253805106901	587	733	55846	178954
Common	White	chrY	5000001	5050000	0.014676167180687	499	690	47015	152585
Common	White	chrY	5050001	5100000	0.0110119746419347	444	469	42590	135010
Common	White	chrY	5100001	5150000	0.0073844977672753	610	425	57553	186447
Common	White	chrY	5150001	5200000	0.0072919626067075	762	539	73917	230883
Common	White	chrY	5200001	5250000	0.0124499508952179	679	824	66185	205415
Common	White	chrY	5250001	5300000	0.038494197565808	184	680	17665	55935
Common	White	chrY	5300001	5350000	0.0146248951457018	283	401	27419	85781
Common	White	chrY	5350001	5400000	0.0130202468933609	499	636	48847	150753
Common	White	chrY	5400001	5450000	0.0178849872138713	660	1147	64132	199868
Common	White	chrY	5450001	5500000	0.0145938517611209	692	977	66946	209854
Common	White	chrY	5500001	5550000	0.0189745108311883	457	833	43901	138899
Common	White	chrY	5550001	5600000	0.0092662791677196	248	220	23742	75458
Common	White	chrY	5600001	5650000	0.0044659022329511	953	407	91135	290065
Common	White	chrY	5650001	5700000	0.0083626150804146	822	664	79401	249399
Common	White	chrY	5700001	5750000	0.0035802043607333	929	322	89939	281661
Common	White	chrY	5750001	5800000	0.006117968067191	494	287	46911	150689
Common	White	chrY	5800001	5850000	0.0124761236973814	425	516	41359	128641
Common	White	chrY	5850001	5900000	0.0097030194060388	666	626	64516	201884
Common	White	chrY	5900001	5950000	0.0106157873973388	585	592	55766	178234
Common	White	chrY	5950001	6000000	0.0108599290780141	463	490	45120	140080
Common	White	chrY	6000001	6050000	0.0087652904265449	841	718	81914	254486
Common	White	chrY	6050001	6100000	0.0130939848929765	556	709	54147	168253
Common	White	chrY	6100001	6150000	0.0163343471893657	548	870	53262	165938
Common	White	chrY	6150001	6200000	0.0143382858189925	706	939	65489	216911
Common	White	chrY	6200001	6250000	0.0094016856276598	441	338	35951	140449
Common	White	chrY	6250001	6300000	0.0163830072366657	622	978	59696	189104
Common	White	chrY	6300001	6350000	0.0227000206739714	498	1098	48370	150830
Common	White	chrY	6350001	6400000	0.0103361562072408	560	559	54082	169918
Common	White	chrY	6400001	6450000	0.0095341131922374	458	423	44367	138833
Common	White	chrY	6450001	6500000	0.008660564905029	736	616	71127	223273
Common	White	chrY	6500001	6550000	0.0142819403625796	638	865	60566	194634
Common	White	chrY	6550001	6600000	0.0084336073961678	867	717	85017	261783
Common	White	chrY	6600001	6650000	0.0172711571675302	459	760	44004	139596
Common	White	chrY	6650001	6700000	0.0099949637779413	265	258	25813	80187
Common	White	chrY	6700001	6750000	0.0162690198641827	570	896	55074	172926
Common	White	chrY	6750001	6800000	0.0112189587797806	732	801	71397	221403
Common	White	chrY	6800001	6850000	0.0093506263294729	696	633	67696	210704
Common	White	chrY	6850001	6900000	0.0091974557304958	1043	937	101876	315324
Common	White	chrY	6900001	6950000	0.0055709107190521	1195	647	116139	361861
Common	White	chrY	6950001	7000000	0.0114785532294922	786	874	76142	238258
Common	White	chrY	7000001	7050000	0.0122289379863782	802	957	78257	242543
Common	White	chrY	7050001	7100000	0.0067896089463082	601	391	57588	182812
Common	White	chrY	7100001	7150000	0.0074752548382331	692	506	67690	209110
Common	White	chrY	7150001	7200000	0.0088793560737101	899	770	86718	272882
Common	White	chrY	7200001	7250000	0.0064063748879792	846	529	82574	255826
Common	White	chrY	7250001	7300000	0.0063741182469758	392	225	35299	121501
Common	White	chrY	7300001	7350000	0.002139037433155	91	18	8415	27985
Common	White	chrY	7350001	7400000	0.0097025641025641	504	473	48750	152850
Common	White	chrY	7400001	7450000	0.0096843326511867	634	601	62059	191541
Common	White	chrY	7450001	7500000	0.0087419973351532	630	538	61542	190458
Common	White	chrY	7500001	7550000	0.0097764503017613	666	635	64952	201448
Common	White	chrY	7550001	7600000	0.0086042692939244	639	524	60900	194700
Common	White	chrY	7600001	7650000	0.0110882802515849	815	885	79814	246186
Common	White	chrY	7650001	7700000	0.0117248341505624	717	813	69340	217460
Common	White	chrY	7700001	7750000	0.0101798243932364	538	531	52162	163038
Common	White	chrY	7750001	7800000	0.0107911888458048	626	654	60605	189795
Common	White	chrY	7800001	7850000	0.0148994045139314	841	1216	81614	254786
Common	White	chrY	7850001	7900000	0.0166732412886259	390	634	38025	117975
Common	White	chrY	7900001	7950000	0.0139889577902627	636	864	61763	192637
Common	White	chrY	7950001	8000000	0.0159277824794392	476	734	46083	144317
Common	White	chrY	8000001	8050000	0.0100986204959117	700	683	67633	212367
Common	White	chrY	8050001	8100000	0.0145405319318362	645	913	62790	195210
Common	White	chrY	8100001	8150000	0.0141178546743334	700	960	67999	212001
Common	White	chrY	8150001	8200000	0.0103606720244114	581	584	56367	176033
Common	White	chrY	8200001	8250000	0.0073626360804172	885	631	85703	268297
Common	White	chrY	8250001	8300000	0.0124043930182388	416	506	40792	125608
Common	White	chrY	8300001	8350000	0.0068219383921863	690	454	66550	209450
Common	White	chrY	8350001	8400000	0.0140730717185385	199	260	18475	61125
Common	White	chrY	8400001	8450000	0.00791890515386	627	482	60867	189933
Common	White	chrY	8450001	8500000	0.0086361944926817	663	557	64496	200704
Common	White	chrY	8500001	8550000	0.0077241598980729	1040	776	100464	315536
Common	White	chrY	8550001	8600000	0.0081528241944135	1237	988	121185	373615
Common	White	chrY	8600001	8650000	0.0064916180228089	984	625	96278	297322
Common	White	chrY	8650001	8700000	0.0133705662610496	561	723	54074	170326
Common	White	chrY	8700001	8750000	0.0122094354746364	724	853	69864	219736
Common	White	chrY	8750001	8800000	0.0057463153013287	1022	570	99194	309606
Common	White	chrY	8800001	8850000	0.0142505867888677	550	765	53682	166318
Common	White	chrY	8850001	8900000	0.0077293062527567	498	368	47611	151589
Common	White	chrY	8900001	8950000	0.0118704761904761	694	779	65625	211975
Common	White	chrY	8950001	9000000	0.0060261488011583	978	566	93924	297276
Common	White	chrY	9000001	9050000	0.0148420935163486	289	399	26883	88717
Common	White	chrY	9050001	9100000	0.014004791112749	393	532	37987	119213
Common	White	chrY	9100001	9150000	0.0148396072343085	512	736	49597	155203
Common	White	chrY	9150001	9200000	0.0130776873707672	392	487	37239	119561
Common	White	chrY	9200001	9250000	0.0127506168461799	693	863	67683	209517
Common	White	chrY	9250001	9300000	0.0116413250067879	612	686	58928	185872
Common	White	chrY	9300001	9350000	0.0154558970989938	303	447	28921	92279
Common	White	chrY	9350001	9400000	0.01626950387205	456	708	43517	138883
Common	White	chrY	9400001	9450000	0.0160509789434798	560	869	54140	169860
Common	White	chrY	9450001	9500000	0.0292118507756965	404	1126	38546	123054
Common	White	chrY	9500001	9550000	0.0166915794718485	579	938	56196	175404
Common	White	chrY	9550001	9600000	0.0117094127527618	636	725	61916	192484
Common	White	chrY	9600001	9650000	0.0128423977768955	518	647	50380	156820
Common	White	chrY	9650001	9700000	0.0127340071207074	719	887	69656	217944
Common	White	chrY	9700001	9750000	0.0084499603908106	800	640	75740	244260
Common	White	chrY	9750001	9800000	0.0118029871258513	521	584	49479	158921
Common	White	chrY	9800001	9850000	0.0146642119586968	648	916	62465	196735
Common	White	chrY	9850001	9900000	0.0076798967408841	484	357	46485	147115
Common	White	chrY	9900001	9950000	0.0158176729308276	645	989	62525	195475
Common	White	chrY	9950001	10000000	0.0265142446732104	529	1329	50124	161476
Common	White	chrY	10000001	10050000	0.0135674115114396	628	813	59923	191277
Common	White	chrY	10050001	10100000	0.0050336459492396	603	285	56619	184581
Common	White	chrY	10100001	10150000	0.006822931960686	614	395	57893	187707
Common	White	chrY	10150001	10200000	0.009760605923989	470	433	44362	143638
Common	White	chrY	10200001	10250000	0.0155433172122669	372	556	35771	113029
Common	White	chrY	10250001	10300000	0.0073110201891474	467	327	44727	142073
Common	White	chrY	10300001	10350000	0.0036347568276412	726	255	70156	220244
Common	White	chrY	10350001	10400000	0.0198295670423911	571	1096	55271	173129
Common	White	chrY	10400001	10450000	0.0217987753872921	616	1303	59774	186626
Common	White	chrY	10450001	10500000	0.0132300169565045	526	671	50718	159682
Common	White	chrY	10500001	10550000	0.0154014541474474	657	985	63955	198845
Common	White	chrY	10550001	10600000	0.0227014253009378	699	1537	67705	211895
Common	White	chrY	10600001	10650000	0.010494998157575	762	769	73273	231527
Common	White	chrY	10650001	10700000	0.0167491435097068	627	1012	60421	190379
Common	White	chrY	10700001	10750000	0.0182165666731178	856	1506	82672	259728
Common	White	chrY	10750001	10800000	0.0193957672507929	599	1119	57693	181907
Common	White	chrY	10800001	10850000	0.0115261861057366	626	697	60471	189929
Common	White	chrY	10850001	10900000	0.0138014723727853	641	853	61805	194595
Common	White	chrY	10900001	10950000	0.0186010541954128	509	914	49137	154463
Common	White	chrY	10950001	11000000	0.0127750857099078	538	667	52211	162989
Common	White	chrY	11000001	11050000	0.0161528347956746	387	602	37269	117531
Common	White	chrY	11050001	11100000	0.0178633975481611	473	816	45680	143520
Common	White	chrY	11100001	11150000	0.0156557076712967	617	940	60042	186758
Common	White	chrY	11150001	11200000	0.0138640560424421	707	946	68234	214566
Common	White	chrY	11200001	11250000	0.011841059602649	390	447	37750	118250
Common	White	chrY	11250001	11300000	0.0136284455374526	701	931	68313	212087
Common	White	chrY	11300001	11350000	0.0252139247898839	414	993	39383	126217
Common	White	chrY	11350001	11400000	0.0208590011747514	361	728	34901	109499
Common	White	chrY	11400001	11450000	0.0120843176449209	570	665	55030	172970
Common	White	chrY	11450001	11500000	0.012545336674084	585	716	57073	176927
Common	White	chrY	11500001	11550000	0.006210655797014	859	515	82922	260678
Common	White	chrY	11550001	11600000	0.0111581615306153	669	722	64706	202894
Common	White	chrY	11600001	11650000	0.0137537621614054	590	786	57148	178852
Common	White	chrY	11650001	11700000	0.0094990436483204	495	442	46531	151469
Common	White	chrY	11700001	11750000	0.0117825921702774	516	589	49989	156411
Common	White	chrY	11750001	11800000	0.0279925659087258	452	1220	43583	137217
Common	White	chrY	11800001	11850000	0.0130760644235369	521	656	50168	158232
Common	White	chrY	11850001	11900000	0.0076910045739454	308	227	29515	93685
Common	White	chrY	11900001	11950000	0.0101019549153493	550	540	53455	166545
Common	White	chrY	11950001	12000000	0.008059598173817	637	489	60673	194127
Common	White	chrY	12000001	12050000	0.0090385553928745	530	463	51225	160775
Common	White	chrY	12050001	12100000	0.0076906851848847	645	474	61633	196367
Common	White	chrY	12100001	12150000	0.0183440315646899	706	1246	67924	214476
Common	White	chrY	12150001	12200000	0.0085347671429074	882	727	85181	267619
Common	White	chrY	12200001	12250000	0.0067112313650591	788	506	75396	239804
Common	White	chrY	12250001	12300000	0.0142750646343204	651	900	63047	197353
Common	White	chrY	12300001	12350000	0.0153571192162573	317	464	30214	96586
Common	White	chrY	12350001	12400000	0.0115101852229333	758	847	73587	229613
Common	White	chrY	12400001	12450000	0.01049329751171	729	746	71093	220507
Common	White	chrY	12450001	12500000	0.0130496523357163	841	1066	81688	254712
Common	White	chrY	12500001	12550000	0.0093988179077757	785	714	75967	238033
Common	White	chrY	12550001	12600000	0.0170597862713006	532	886	51935	160865
Common	White	chrY	12600001	12650000	0.0064703257474341	700	435	67230	212770
Common	White	chrY	12650001	12700000	0.0085221064899118	562	468	54916	169884
Common	White	chrY	12700001	12750000	0.0192326093196823	650	1206	62706	197294
Common	White	chrY	12750001	12800000	0.0124859965373255	509	613	49095	154505
Common	White	chrY	12800001	12850000	0.175	4	70	400	1200
Common	White	chrY	12850001	12900000	NA	0	NA	NA	NA
Common	White	chrY	12900001	12950000	0.0154199410122924	534	779	50519	163081
Common	White	chrY	12950001	13000000	0.0264444892608651	418	1049	39668	127532
Common	White	chrY	13000001	13050000	0.0079857276357148	736	564	70626	223774
Common	White	chrY	13050001	13100000	0.03323282500705	477	1532	46099	144701
Common	White	chrY	13100001	13150000	0.0226927252985884	382	836	36840	115960
Common	White	chrY	13150001	13200000	0.0185851318944844	347	620	33360	105440
Common	White	chrY	13200001	13250000	0.0157968697000533	423	652	41274	127926
Common	White	chrY	13250001	13300000	0.0068943229559409	478	320	46415	144785
Common	White	chrY	13300001	13350000	0.0065477848983003	833	517	78958	254242
Common	White	chrY	13350001	13400000	0.0057119152466653	639	358	62676	192924
Common	White	chrY	13400001	13450000	0.0123272470493291	512	611	49565	155235
Common	White	chrY	13450001	13500000	0.0136991625051007	529	705	51463	160137
Common	White	chrY	13500001	13550000	0.0088788320832519	897	773	87061	271739
Common	White	chrY	13550001	13600000	0.0081492685216574	786	625	76694	237706
Common	White	chrY	13600001	13650000	0.0089420051976473	606	523	58488	183912
Common	White	chrY	13650001	13700000	0.0088228964923606	624	533	60411	189189
Common	White	chrY	13700001	13750000	0.0066220204653392	708	442	66747	216453
Common	White	chrY	13750001	13800000	0.0168148604630689	493	764	45436	151764
Common	White	chrY	13800001	13850000	0.0202000337135472	376	719	35594	114806
Common	White	chrY	13850001	13900000	0.0165845156722311	384	609	36721	116879
Common	White	chrY	13900001	13950000	0.0154168412232928	376	552	35805	114595
Common	White	chrY	13950001	14000000	0.0233041070604522	179	404	17336	54264
Common	White	chrY	14000001	14050000	0.0129686011109303	440	558	43027	132973
Common	White	chrY	14050001	14100000	0.0108321187226712	629	654	60376	191224
Common	White	chrY	14100001	14150000	0.010126582278481	375	368	36340	113660
Common	White	chrY	14150001	14200000	0.0161741835147744	498	780	48225	150975
Common	White	chrY	14200001	14250000	0.0208937283461783	585	1182	56572	177428
Common	White	chrY	14250001	14300000	0.0153939709842759	596	886	57555	180845
Common	White	chrY	14300001	14350000	0.0108359716568671	550	575	53064	166936
Common	White	chrY	14350001	14400000	0.0164194215785535	473	746	45434	143766
Common	White	chrY	14400001	14450000	0.0109350266552646	561	601	54961	169439
Common	White	chrY	14450001	14500000	0.0074657818332642	152	108	14466	46334
Common	White	chrY	14500001	14550000	0.0104478040928949	714	727	69584	216016
Common	White	chrY	14550001	14600000	0.0242164628896159	479	1125	46456	145144
Common	White	chrY	14600001	14650000	0.0133211529546508	755	977	73342	228658
Common	White	chrY	14650001	14700000	0.0159043222828367	245	379	23830	74170
Common	White	chrY	14700001	14750000	0.0163073218780781	100	149	9137	30863
Common	White	chrY	14750001	14800000	0.0103930995475113	155	147	14144	47856
Common	White	chrY	14800001	14850000	0.0168968493741907	491	783	46340	150060
Common	White	chrY	14850001	14900000	0.0143646916491829	672	938	65299	203501
Common	White	chrY	14900001	14950000	0.0069422329787911	644	436	62804	194796
Common	White	chrY	14950001	15000000	0.0171733851384167	529	884	51475	160125
Common	White	chrY	15000001	15050000	0.012135024055786	538	623	51339	163861
Common	White	chrY	15050001	15100000	0.0188149793075603	508	932	49535	153665
Common	White	chrY	15100001	15150000	0.0132869917816154	854	1101	82863	258737
Common	White	chrY	15150001	15200000	0.0245745804483041	450	1047	42605	137395
Common	White	chrY	15200001	15250000	0.0183913210938503	643	1146	62312	194888
Common	White	chrY	15250001	15300000	0.0100447085122654	698	683	67996	211204
Common	White	chrY	15300001	15350000	0.0147276508834716	551	786	53369	167031
Common	White	chrY	15350001	15400000	0.016740656718753	532	856	51133	161667
Common	White	chrY	15400001	15450000	0.023758978169338	586	1343	56526	177874
Common	White	chrY	15450001	15500000	0.016141364370062	485	760	47084	146916
Common	White	chrY	15500001	15550000	0.0080979925144607	756	595	73475	228925
Common	White	chrY	15550001	15600000	0.0112530535421088	515	562	49942	156058
Common	White	chrY	15600001	15650000	0.012396417323714	462	555	44771	140029
Common	White	chrY	15650001	15700000	0.0085603441005313	487	406	47428	147372
Common	White	chrY	15700001	15750000	0.026187457329562	424	1074	41012	128588
Common	White	chrY	15750001	15800000	0.0123313020451137	643	773	62686	194514
Common	White	chrY	15800001	15850000	0.0075175094611024	607	439	58397	184403
Common	White	chrY	15850001	15900000	0.0155973796402204	196	300	19234	59166
